Order.Date,Region,Category,Sub.Category,Sales,Profit,Customer.Name,Segment
2013-09-27,North Asia,Office Supplies,Art,108,20.46,Berenike Kampe,Consumer
2013-11-07,EMEA,Office Supplies,Art,97,17.46,Dennis Kane,Consumer
2013-11-08,Africa,Office Supplies,Art,60,9.66,Giulietta Baptist,Consumer
2013-11-18,EMEA,Office Supplies,Art,54,27.06,Christina Anderson,Consumer
2013-11-25,Central Asia,Office Supplies,Art,23,4.32,Troy Blackwell,Consumer
2013-11-26,Africa,Office Supplies,Art,35,3.12,Katherine Ducich,Consumer
2013-11-28,EMEA,Office Supplies,Art,29,5.88,Brian Derr,Consumer
2013-12-03,North,Office Supplies,Art,24,6.4,Rick Hansen,Consumer
2013-12-16,North Asia,Office Supplies,Art,44,0.0,Joni Wasserman,Consumer
2013-12-18,EMEA,Office Supplies,Art,38,8.82,Dan Campbell,Consumer
2014-01-22,Southeast Asia,Office Supplies,Art,31,9.0,Sanjit Engle,Consumer
2014-02-04,Africa,Office Supplies,Art,100,0.0,Bobby Odegard,Consumer
2014-02-06,North,Office Supplies,Art,14,6.16,Richard Bierner,Consumer
2014-02-18,Canada,Office Supplies,Art,52,17.7,Jim Karlsson,Consumer
2014-03-06,Africa,Office Supplies,Art,24,0.0,Russell D'Ascenzo,Consumer
2014-03-06,Africa,Office Supplies,Art,56,2.22,Peter Fuller,Consumer
2014-03-07,EMEA,Office Supplies,Art,52,13.56,John Stevenson,Consumer
2014-03-11,Caribbean,Office Supplies,Art,59,5.32,Sheri Gordon,Consumer
2014-03-13,North Asia,Office Supplies,Art,53,11.58,Frank Olsen,Consumer
2014-03-20,Central Asia,Office Supplies,Art,95,26.64,Anthony Witt,Consumer
2014-04-02,Africa,Office Supplies,Art,58,6.36,Raymond Messe,Consumer
2014-04-16,South,Office Supplies,Art,67,1.32,Tom Prescott,Consumer
2014-04-17,Caribbean,Office Supplies,Art,19,0.56,Andrew Allen,Consumer
2014-04-28,EMEA,Office Supplies,Art,61,20.58,Craig Reiter,Consumer
2014-05-15,Canada,Office Supplies,Art,34,14.28,Adrian Barton,Consumer
2014-05-15,Canada,Office Supplies,Art,30,10.74,Adrian Barton,Consumer
2014-06-03,Africa,Office Supplies,Art,89,29.28,Zuschuss Donatelli,Consumer
2014-06-05,Africa,Office Supplies,Art,102,13.2,Lena Creighton,Consumer
2014-06-11,Africa,Office Supplies,Art,49,19.56,Shui Tom,Consumer
2014-06-13,Caribbean,Office Supplies,Art,43,16.28,Janet Martin,Consumer
2014-06-30,EMEA,Office Supplies,Art,40,16.56,Joseph Holt,Consumer
2014-07-14,Africa,Office Supplies,Art,114,1.08,Tony Molinari,Consumer
2014-07-21,North,Office Supplies,Art,63,30.44,Ralph Kennedy,Consumer
2014-08-01,Africa,Office Supplies,Art,110,19.74,Nathan Gelder,Consumer
2014-08-04,EMEA,Office Supplies,Art,101,32.46,Roland Fjeld,Consumer
2014-09-15,Central,Office Supplies,Art,35,13.72,Craig Reiter,Consumer
2014-09-18,South,Office Supplies,Art,21,4.12,Gary McGarr,Consumer
2014-09-19,EMEA,Office Supplies,Art,108,24.78,Delfina Latchford,Consumer
2014-09-26,North,Office Supplies,Art,26,2.6,Nick Radford,Consumer
2014-10-21,EMEA,Office Supplies,Art,44,3.96,Denny Ordway,Consumer
2014-10-25,Southeast Asia,Office Supplies,Art,50,16.98,Philip Brown,Consumer
2014-11-04,North Asia,Office Supplies,Art,95,16.14,Dan Lawera,Consumer
2014-11-05,EMEA,Office Supplies,Art,20,9.84,Christine Sundaresam,Consumer
2014-11-14,Canada,Office Supplies,Art,91,2.7,Rick Duston,Consumer
2014-11-26,Africa,Office Supplies,Art,55,8.28,Valerie Dominguez,Consumer
2014-12-01,EMEA,Office Supplies,Art,50,3.0,Darrin Martin,Consumer
2014-12-02,South,Office Supplies,Art,65,12.32,Maurice Satty,Consumer
2014-12-05,Africa,Office Supplies,Art,99,15.78,Dianna Vittorini,Consumer
2014-12-16,Africa,Office Supplies,Art,91,2.7,Naresj Patel,Consumer
2011-01-19,Africa,Office Supplies,Art,418,95.76,Patrick Gardner,Consumer
2011-02-26,Central,Office Supplies,Art,47,17.34,Rob Lucas,Consumer
2011-03-31,EMEA,Office Supplies,Art,64,23.52,Paul Gonzalez,Consumer
2011-04-21,Central,Office Supplies,Art,33,5.94,Speros Goranitis,Consumer
2011-05-22,Central,Office Supplies,Art,45,12.08,Denny Blanton,Consumer
2011-06-27,Central,Office Supplies,Art,138,2.72,Nick Radford,Consumer
2011-07-21,South,Office Supplies,Art,141,2.8,Toby Ritter,Consumer
2011-08-30,EMEA,Office Supplies,Art,129,48.84,Joe Kamberova,Consumer
2011-08-30,North Asia,Office Supplies,Art,146,8.64,Christina Anderson,Consumer
2011-09-15,South,Office Supplies,Art,121,6.0,Kelly Andreada,Consumer
2011-10-03,EMEA,Office Supplies,Art,267,87.84,Eric Hoffmann,Consumer
2011-10-05,North Asia,Office Supplies,Art,194,40.8,Emily Phan,Consumer
2011-11-02,EMEA,Office Supplies,Art,178,62.1,Tracy Blumstein,Consumer
2011-11-25,Central,Office Supplies,Art,53,5.2,Russell D'Ascenzo,Consumer
2011-12-01,North Asia,Office Supplies,Art,76,37.8,Christy Brittain,Consumer
2011-12-12,EMEA,Office Supplies,Art,236,0.0,Sung Chung,Consumer
2011-12-16,North Asia,Office Supplies,Art,363,166.74,Gary Hwang,Consumer
2012-01-21,Africa,Office Supplies,Art,88,15.84,Greg Matthias,Consumer
2012-02-10,EMEA,Office Supplies,Art,185,48.12,Giulietta Baptist,Consumer
2012-03-06,Caribbean,Office Supplies,Art,44,6.6,Jack Garza,Consumer
2012-03-22,North Asia,Office Supplies,Art,43,11.07,Giulietta Weimer,Consumer
2012-04-06,Central Asia,Office Supplies,Art,227,49.95,Bobby Odegard,Consumer
2012-04-25,North,Office Supplies,Art,276,5.44,Rick Duston,Consumer
2012-04-28,Central,Office Supplies,Art,78,35.2,Anthony Witt,Consumer
2012-04-28,North,Office Supplies,Art,29,0.84,Jasper Cacioppo,Consumer
2012-05-26,Africa,Office Supplies,Art,107,8.46,Jennifer Halladay,Consumer
2012-06-04,Central Asia,Office Supplies,Art,46,6.48,Charles Crestani,Consumer
2012-06-07,Africa,Office Supplies,Art,40,19.68,MaryBeth Skach,Consumer
2012-06-11,Central,Office Supplies,Art,111,8.76,Joy Bell-,Consumer
2012-06-12,Africa,Office Supplies,Art,609,79.2,Barry Weirich,Consumer
2012-07-07,Central Asia,Office Supplies,Art,145,18.72,Christopher Conant,Consumer
2012-07-12,Africa,Office Supplies,Art,389,167.04,Lynn Smith,Consumer
2012-08-07,Africa,Office Supplies,Art,107,9.48,Ralph Arnett,Consumer
2012-08-07,Africa,Office Supplies,Art,112,4.44,Ralph Arnett,Consumer
2012-08-11,North Asia,Office Supplies,Art,60,4.68,Roger Demir,Consumer
2012-08-28,EMEA,Office Supplies,Art,60,21.72,Denise Leinenbach,Consumer
2012-09-03,Canada,Office Supplies,Art,152,50.22,Logan Haushalter,Consumer
2012-09-05,EMEA,Office Supplies,Art,81,20.88,Natalie Fritzler,Consumer
2012-09-05,Oceania,Office Supplies,Art,299,68.76,Liz Preis,Consumer
2012-09-28,North,Office Supplies,Art,66,11.88,Andy Reiter,Consumer
2012-10-04,North,Office Supplies,Art,26,0.48,Edward Nazzal,Consumer
2012-11-06,North,Office Supplies,Art,90,24.16,Natalie Webber,Consumer
2012-11-07,Africa,Office Supplies,Art,185,48.12,Evan Bailliet,Consumer
2012-12-03,South,Office Supplies,Art,44,11.88,Maureen Gnade,Consumer
2012-12-14,South,Office Supplies,Art,75,10.56,Anna Andreadi,Consumer
2012-12-18,North,Office Supplies,Art,64,24.42,Joe Kamberova,Consumer
2012-12-18,North Asia,Office Supplies,Art,404,104.88,Dianna Vittorini,Consumer
2012-12-21,Central,Office Supplies,Art,122,15.84,Alejandro Grove,Consumer
2012-12-24,Africa,Office Supplies,Art,190,36.12,Debra Catini,Consumer
2013-01-07,North,Office Supplies,Art,44,11.88,Ryan Akin,Consumer
2013-01-07,North,Office Supplies,Art,44,8.88,Ryan Akin,Consumer
2013-01-10,North Asia,Office Supplies,Art,143,39.96,Patrick Gardner,Consumer
2013-01-21,Canada,Office Supplies,Art,411,78.0,Alan Barnes,Consumer
2013-01-24,Africa,Office Supplies,Art,175,22.68,Maureen Gnade,Consumer
2013-02-27,EMEA,Office Supplies,Art,322,25.74,Mike Vittorini,Consumer
2013-03-18,North,Office Supplies,Art,89,26.82,Anthony Witt,Consumer
2013-03-23,South,Office Supplies,Art,58,27.24,Keith Herrera,Consumer
2013-03-25,EMEA,Office Supplies,Art,64,23.52,Bruce Degenhardt,Consumer
2013-04-12,EMEA,Office Supplies,Art,117,5.76,Justin Hirsh,Consumer
2013-04-17,South,Office Supplies,Art,41,15.68,Resi Pölking,Consumer
2013-04-25,EMEA,Office Supplies,Art,49,0.0,Shahid Shariari,Consumer
2013-04-29,Central,Office Supplies,Art,132,35.64,Jas O'Carroll,Consumer
2013-05-04,North Asia,Office Supplies,Art,211,46.32,Robert Waldorf,Consumer
2013-05-17,Africa,Office Supplies,Art,129,64.2,Anemone Ratner,Consumer
2013-05-23,South,Office Supplies,Art,95,45.66,Chris McAfee,Consumer
2013-06-05,North Asia,Office Supplies,Art,145,26.1,Maribeth Dona,Consumer
2013-06-27,EMEA,Office Supplies,Art,90,0.0,Anthony Witt,Consumer
2013-07-02,South,Office Supplies,Art,38,3.36,Sonia Sunley,Consumer
2013-07-10,Oceania,Office Supplies,Art,72,12.78,Patrick O'Brill,Consumer
2013-08-06,South,Office Supplies,Art,48,12.8,Clytie Kelty,Consumer
2013-08-21,EMEA,Office Supplies,Art,308,58.5,Greg Matthias,Consumer
2013-08-22,Africa,Office Supplies,Art,199,0.0,Scot Wooten,Consumer
2013-09-02,EMEA,Office Supplies,Art,117,5.76,Guy Thornton,Consumer
2013-09-06,North,Office Supplies,Art,104,20.72,John Murray,Consumer
2013-09-11,Africa,Office Supplies,Art,57,6.24,Bryan Davis,Consumer
2013-09-16,Central Asia,Office Supplies,Art,150,53.91,Laurel Elliston,Consumer
2013-09-19,North,Office Supplies,Art,114,54.46,Michelle Moray,Consumer
2013-09-20,North,Office Supplies,Art,141,54.88,Sally Knutson,Consumer
2013-10-07,Africa,Office Supplies,Art,98,39.12,Bobby Trafton,Consumer
2013-10-08,Central,Office Supplies,Art,59,8.8,Phillip Flathmann,Consumer
2013-10-21,North Asia,Office Supplies,Art,165,54.36,Trudy Schmidt,Consumer
2013-11-01,EMEA,Office Supplies,Art,62,27.18,Russell D'Ascenzo,Consumer
2013-11-11,North,Office Supplies,Art,53,7.44,David Flashing,Consumer
2013-11-13,EMEA,Office Supplies,Art,200,12.0,Bill Donatelli,Consumer
2013-12-06,North,Office Supplies,Art,255,94.08,Eric Murdock,Consumer
2013-12-16,North Asia,Office Supplies,Art,107,23.4,Joni Wasserman,Consumer
2013-12-18,Central,Office Supplies,Art,89,26.82,Carol Darley,Consumer
2013-12-23,North,Office Supplies,Art,38,5.6,Frank Preis,Consumer
2013-12-25,North,Office Supplies,Art,54,18.96,Carlos Daly,Consumer
2013-12-27,North Asia,Office Supplies,Art,155,48.15,Clay Ludtke,Consumer
2014-01-22,Southeast Asia,Office Supplies,Art,190,53.28,Sanjit Engle,Consumer
2014-01-31,EMEA,Office Supplies,Art,90,32.22,Thais Sissman,Consumer
2014-03-10,EMEA,Office Supplies,Art,174,24.3,Joni Blumstein,Consumer
2014-03-10,Caribbean,Office Supplies,Art,162,30.8,Neola Schneider,Consumer
2014-03-20,North Asia,Office Supplies,Art,228,43.2,Shahid Collister,Consumer
2014-03-27,Central,Office Supplies,Art,174,62.4,Irene Maddox,Consumer
2014-04-16,EMEA,Office Supplies,Art,119,49.68,Eric Murdock,Consumer
2014-04-18,North Asia,Office Supplies,Art,145,26.1,Jill Fjeld,Consumer
2014-04-22,North Asia,Office Supplies,Art,100,25.83,Raymond Buch,Consumer
2014-04-28,EMEA,Office Supplies,Art,198,65.28,Craig Reiter,Consumer
2014-05-07,South,Office Supplies,Art,98,10.74,Natalie DeCherney,Consumer
2014-05-19,South,Office Supplies,Art,32,1.84,Annie Zypern,Consumer
2014-05-26,Africa,Office Supplies,Art,104,35.4,Thais Sissman,Consumer
2014-05-30,North,Office Supplies,Art,30,11.76,Joy Daniels,Consumer
2014-06-03,Africa,Office Supplies,Art,128,47.04,Zuschuss Donatelli,Consumer
2014-06-03,Africa,Office Supplies,Art,267,87.84,Zuschuss Donatelli,Consumer
2014-06-04,South,Office Supplies,Art,108,51.72,Jack Lebron,Consumer
2014-06-05,Africa,Office Supplies,Art,121,41.16,Lena Creighton,Consumer
2014-06-14,South,Office Supplies,Art,92,7.3,Michelle Huthwaite,Consumer
2014-07-17,EMEA,Office Supplies,Art,207,76.56,Dave Kipp,Consumer
2014-08-06,Central Asia,Office Supplies,Art,30,13.5,Art Foster,Consumer
2014-08-19,EMEA,Office Supplies,Art,194,83.52,Chris Cortes,Consumer
2014-08-22,Central Asia,Office Supplies,Art,57,10.8,Evan Bailliet,Consumer
2014-09-05,Central,Office Supplies,Art,53,19.74,Valerie Dominguez,Consumer
2014-09-05,South,Office Supplies,Art,57,0.48,Sally Knutson,Consumer
2014-09-05,South,Office Supplies,Art,274,106.74,Sally Knutson,Consumer
2014-09-08,North Asia,Office Supplies,Art,43,11.07,Aimee Bixby,Consumer
2014-09-13,North Asia,Office Supplies,Art,64,8.88,Bryan Davis,Consumer
2014-09-18,North,Office Supplies,Art,42,15.52,Frank Olsen,Consumer
2014-09-22,Caribbean,Office Supplies,Art,227,43.12,Claire Gute,Consumer
2014-09-26,North,Office Supplies,Art,152,68.16,Nick Radford,Consumer
2014-10-01,Central Asia,Office Supplies,Art,376,7.35,Janet Lee,Consumer
2014-10-03,North,Office Supplies,Art,37,13.6,Thea Hendricks,Consumer
2014-10-09,Africa,Office Supplies,Art,198,31.56,Michael Moore,Consumer
2014-10-22,South,Office Supplies,Art,166,44.7,Jamie Kunitz,Consumer
2014-10-24,Central Asia,Office Supplies,Art,160,35.1,Jack Garza,Consumer
2014-11-04,Caribbean,Office Supplies,Art,38,14.16,Eric Hoffmann,Consumer
2014-11-05,EMEA,Office Supplies,Art,45,3.96,Christine Sundaresam,Consumer
2014-11-17,Central Asia,Office Supplies,Art,483,183.33,Michael Moore,Consumer
2014-11-18,EMEA,Office Supplies,Art,185,59.22,Matt Collins,Consumer
2014-11-20,Southeast Asia,Office Supplies,Art,117,38.52,Sonia Sunley,Consumer
2014-11-25,EMEA,Office Supplies,Art,232,95.04,Greg Hansen,Consumer
2014-12-04,Oceania,Office Supplies,Art,132,10.44,Doug Bickford,Consumer
2014-12-09,North,Office Supplies,Art,99,26.82,Stewart Visinsky,Consumer
2014-12-10,EMEA,Office Supplies,Art,527,231.6,Gary Hwang,Consumer
2014-12-22,Africa,Office Supplies,Art,112,12.24,Matt Collins,Consumer
2014-12-30,Africa,Office Supplies,Art,207,76.56,Tim Brockman,Consumer
2014-12-31,North Asia,Office Supplies,Art,40,6.66,Joseph Airdo,Consumer
2011-01-11,North,Office Supplies,Art,103,19.5,Roy Collins,Consumer
2011-02-02,South,Office Supplies,Art,57,0.54,Ken Lonsdale,Consumer
2011-02-02,South,Office Supplies,Art,116,12.72,Ken Lonsdale,Consumer
2011-02-09,Central,Office Supplies,Art,133,5.25,Clay Ludtke,Consumer
2011-02-14,South,Office Supplies,Art,26,0.51,Helen Andreada,Consumer
2011-03-09,South,Office Supplies,Art,97,36.63,Janet Lee,Consumer
2011-03-14,Central,Office Supplies,Art,43,19.62,Kelly Andreada,Consumer
2011-04-01,South,Office Supplies,Art,158,69.48,Benjamin Patterson,Consumer
2011-04-11,Central,Office Supplies,Art,44,7.92,Berenike Kampe,Consumer
2011-04-29,Central,Office Supplies,Art,29,11.88,Carol Triggs,Consumer
2011-04-29,Central,Office Supplies,Art,161,40.23,Carol Triggs,Consumer
2011-05-04,Central,Office Supplies,Art,99,32.64,Stuart Calhoun,Consumer
2011-06-06,Central,Office Supplies,Art,44,7.92,Muhammed Lee,Consumer
2011-06-14,Central,Office Supplies,Art,220,39.48,Scot Wooten,Consumer
2011-06-14,Central,Office Supplies,Art,58,7.56,Scot Wooten,Consumer
2011-06-22,Central,Office Supplies,Art,322,80.46,Chad Sievert,Consumer
2011-07-01,North,Office Supplies,Art,34,14.28,Justin Hirsh,Consumer
2011-08-04,Central,Office Supplies,Art,243,43.56,Barry Weirich,Consumer
2011-08-05,Central,Office Supplies,Art,36,2.82,Joy Daniels,Consumer
2011-08-11,South,Office Supplies,Art,185,16.59,Guy Thornton,Consumer
2011-08-11,Central,Office Supplies,Art,64,2.52,Denny Ordway,Consumer
2011-09-02,Central,Office Supplies,Art,68,15.66,Trudy Schmidt,Consumer
2011-09-10,Central,Office Supplies,Art,284,42.6,Doug Bickford,Consumer
2011-09-13,South,Office Supplies,Art,134,37.35,Art Foster,Consumer
2011-09-14,North,Office Supplies,Art,317,28.44,Corey-Lock,Consumer
2011-09-20,Central,Office Supplies,Art,44,9.54,Karen Daniels,Consumer
2011-10-07,North,Office Supplies,Art,22,0.0,Ryan Crowe,Consumer
2011-10-14,Central,Office Supplies,Art,51,13.68,John Castell,Consumer
2011-11-21,Central,Office Supplies,Art,94,23.55,Joe Elijah,Consumer
2011-12-06,Central,Office Supplies,Art,46,7.83,Liz Thompson,Consumer
2011-12-08,Central,Office Supplies,Art,59,20.7,Vivian Mathis,Consumer
2011-12-21,North,Office Supplies,Art,107,0.0,Corey-Lock,Consumer
2011-12-21,South,Office Supplies,Art,38,8.82,Harry Greene,Consumer
2011-12-26,South,Office Supplies,Art,14,1.56,Lycoris Saunders,Consumer
2011-12-30,South,Office Supplies,Art,46,7.83,Rick Duston,Consumer
2012-01-24,Central,Office Supplies,Art,91,14.49,Natalie Fritzler,Consumer
2012-03-14,South,Office Supplies,Art,324,109.98,Robert Waldorf,Consumer
2012-03-26,Central,Office Supplies,Art,178,58.56,Muhammed Lee,Consumer
2012-03-27,North,Office Supplies,Art,116,12.72,John Murray,Consumer
2012-03-27,North,Office Supplies,Art,99,31.68,John Murray,Consumer
2012-04-19,South,Office Supplies,Art,124,39.6,Rose O'Brian,Consumer
2012-05-12,South,Office Supplies,Art,24,10.02,Bruce Stewart,Consumer
2012-05-12,South,Office Supplies,Art,32,1.26,Bruce Stewart,Consumer
2012-05-14,South,Office Supplies,Art,99,41.4,Patrick O'Brill,Consumer
2012-05-18,South,Office Supplies,Art,207,76.56,Tamara Dahlen,Consumer
2012-05-21,South,Office Supplies,Art,137,63.09,Eric Murdock,Consumer
2012-05-25,South,Office Supplies,Art,371,96.24,Carlos Daly,Consumer
2012-06-01,Central,Office Supplies,Art,34,2.97,Tracy Zic,Consumer
2012-06-08,North,Office Supplies,Art,97,38.88,James Galang,Consumer
2012-06-08,North,Office Supplies,Art,149,48.96,James Galang,Consumer
2012-06-08,North,Office Supplies,Art,104,9.36,James Galang,Consumer
2012-06-19,Central,Office Supplies,Art,153,64.26,Steven Cartwright,Consumer
2012-07-05,Central,Office Supplies,Art,165,3.15,Maria Bertelson,Consumer
2012-07-05,Central,Office Supplies,Art,46,7.29,Maria Bertelson,Consumer
2012-08-06,South,Office Supplies,Art,71,1.35,Darrin Martin,Consumer
2012-08-07,Central,Office Supplies,Art,74,14.7,Maris LaWare,Consumer
2012-08-10,Central,Office Supplies,Art,74,29.34,Jamie Frazer,Consumer
2012-09-03,South,Office Supplies,Art,146,62.64,Jim Karlsson,Consumer
2012-09-17,South,Office Supplies,Art,34,2.97,Craig Carreira,Consumer
2012-09-27,North,Office Supplies,Art,56,13.2,Joe Elijah,Consumer
2012-09-28,Central,Office Supplies,Art,60,25.05,Patrick O'Brill,Consumer
2012-10-09,North,Office Supplies,Art,22,3.96,Robert Waldorf,Consumer
2012-10-09,North,Office Supplies,Art,29,5.88,Robert Waldorf,Consumer
2012-10-30,North,Office Supplies,Art,439,78.96,Patrick Ryan,Consumer
2012-11-02,North,Office Supplies,Art,61,20.58,Darren Powers,Consumer
2012-11-06,South,Office Supplies,Art,376,30.03,Ryan Akin,Consumer
2012-11-06,Central,Office Supplies,Art,44,3.96,Bradley Nguyen,Consumer
2012-12-14,South,Office Supplies,Art,198,65.28,Cari Schnelling,Consumer
2012-12-20,Central,Office Supplies,Art,161,0.0,John Dryer,Consumer
2012-12-26,South,Office Supplies,Art,183,84.12,Neoma Murray,Consumer
2013-01-07,North,Office Supplies,Art,165,57.69,Toby Swindell,Consumer
2013-01-29,South,Office Supplies,Art,104,15.54,Jason Fortune-,Consumer
2013-02-01,South,Office Supplies,Art,89,31.05,Kelly Andreada,Consumer
2013-02-18,Central,Office Supplies,Art,24,0.0,Jessica Myrick,Consumer
2013-03-05,North,Office Supplies,Art,75,4.5,Pete Kriz,Consumer
2013-03-13,North,Office Supplies,Art,242,82.32,John Lucas,Consumer
2013-03-13,North,Office Supplies,Art,57,12.6,John Lucas,Consumer
2013-03-21,South,Office Supplies,Art,77,16.8,Laurel Elliston,Consumer
2013-03-21,South,Office Supplies,Art,40,10.44,Laurel Elliston,Consumer
2013-04-29,Central,Office Supplies,Art,70,34.44,Tamara Dahlen,Consumer
2013-05-16,Central,Office Supplies,Art,381,18.72,Doug Bickford,Consumer
2013-05-18,North,Office Supplies,Art,207,35.04,John Stevenson,Consumer
2013-05-24,Central,Office Supplies,Art,349,115.29,Hunter Glantz,Consumer
2013-05-24,Central,Office Supplies,Art,168,18.36,Hunter Glantz,Consumer
2013-05-24,Central,Office Supplies,Art,97,45.72,Hunter Glantz,Consumer
2013-05-27,North,Office Supplies,Art,129,48.84,Christina Anderson,Consumer
2013-05-30,South,Office Supplies,Art,165,29.61,Kean Takahito,Consumer
2013-06-10,South,Office Supplies,Art,370,33.18,Troy Blackwell,Consumer
2013-06-12,Central,Office Supplies,Art,93,17.64,Shahid Shariari,Consumer
2013-06-13,South,Office Supplies,Art,36,2.82,Ted Trevino,Consumer
2013-06-13,South,Office Supplies,Art,30,10.86,Emily Grady,Consumer
2013-06-18,Central,Office Supplies,Art,150,0.0,Jamie Kunitz,Consumer
2013-06-20,South,Office Supplies,Art,102,22.26,Carlos Daly,Consumer
2013-06-25,North,Office Supplies,Art,58,7.56,Sam Craven,Consumer
2013-06-26,South,Office Supplies,Art,29,3.18,Jessica Myrick,Consumer
2013-06-27,South,Office Supplies,Art,58,19.08,Erica Smith,Consumer
2013-07-08,South,Office Supplies,Art,269,21.45,Zuschuss Carroll,Consumer
2013-07-15,North,Office Supplies,Art,52,19.14,Ted Trevino,Consumer
2013-08-12,South,Office Supplies,Art,259,38.85,Neoma Murray,Consumer
2013-08-21,North,Office Supplies,Art,26,6.78,Rob Beeghly,Consumer
2013-08-23,South,Office Supplies,Art,304,97.38,Rob Lucas,Consumer
2013-09-06,Central,Office Supplies,Art,80,7.11,Xylona Preis,Consumer
2013-09-17,South,Office Supplies,Art,158,69.48,Kelly Collister,Consumer
2013-09-20,Central,Office Supplies,Art,149,48.96,Chad McGuire,Consumer
2013-09-27,South,Office Supplies,Art,158,69.48,Sean Christensen,Consumer
